id,Machine_failure_pred,Probability
136517,0,0.0016254336778527367
136518,0,0.0015329747591402037
136519,0,0.0028309431768068494
136520,0,0.0018969547049214833
136521,0,0.0017588016428203284
136522,0,0.0031459236137305353
136523,0,0.0011567479858780605
136524,0,0.0012673058494999433
136525,0,0.004616921162934834
136526,0,0.0059904615290013764
136527,0,0.007642900859198805
136528,0,0.0009533036176509982
136529,0,0.006162605987912612
136530,0,0.0029382315038972433
136531,0,0.0035224081480126554
136532,0,0.003697704901427356
136533,0,0.002929733418919207
136534,0,0.00048798759249733456
136535,0,0.002602337011617523
136536,0,0.0021985364089361016
136537,0,0.0008890384675795084
136538,0,0.005507159529639913
136539,0,0.0012095468371245866
136540,0,0.002004649722149732
136541,0,0.0007612427491794617
136542,0,0.004218827151038144
136543,0,0.007470367998921452
136544,0,0.0021479651821512784
136545,0,0.004008599097917136
136546,0,0.0007236661939862044
136547,0,0.003137385662400644
136548,0,0.0022879234405226143
136549,0,0.0020118551430726144
136550,0,0.0066815424146465735
136551,0,0.0012822849600571092
136552,0,0.0015274474083090748
136553,0,0.0013543803355479647
136554,0,0.003006820647104979
136555,0,0.014459491809861709
136556,0,0.006407090791022745
136557,0,0.004146910158045303
136558,0,0.003995065341112884
136559,0,0.0027870225689454234
136560,0,0.004853134676627599
136561,0,0.0074338479970513065
136562,0,0.0019224967546112024
136563,0,0.002765387835009736
136564,0,0.001526842260294165
136565,0,0.017602745035515868
136566,0,0.0011855013747836805
136567,0,0.005057845872644437
136568,0,0.003662037686114663
136569,0,0.004166582493270893
136570,0,0.0008719250910901121
136571,0,0.006036633203743575
136572,0,0.003789211892835074
136573,0,0.0015499296945411347
136574,0,0.005694103174966437
136575,0,0.0015183980130059086
136576,0,0.0052367284808226
136577,0,0.005038759833573285
136578,0,0.0013989611168399273
136579,0,0.006498964395998562
136580,0,0.001368700969034641
136581,0,0.0011664090745510244
136582,0,0.0011438153309515503
136583,0,0.0012471351646465578
136584,0,0.001982025554281995
136585,0,0.00415120505267402
136586,0,0.057551378585666425
136587,0,0.0009306258027934979
136588,0,0.005831044799747681
136589,0,0.002659390630901659
136590,0,0.0015307733780273497
136591,0,0.0034872393303121366
136592,0,0.009172809425682611
136593,0,0.005464728201051277
136594,0,0.0005462407957899927
136595,0,0.0015965486329677853
136596,0,0.0012353321379254987
136597,0,0.0015287425240609557
136598,0,0.005295970017025693
136599,0,0.0024395790798909193
136600,0,0.0018868445261241526
136601,0,0.004640517510769518
136602,0,0.0067824951110141045
136603,0,0.0028132669315750355
136604,0,0.0011431808468190016
136605,0,0.006327521967263613
136606,0,0.0023744974791306624
136607,0,0.0035295484194480457
136608,0,0.0027398734081409814
136609,0,0.00493134622615304
136610,0,0.0050356909957056314
136611,0,0.0010743718580084301
136612,0,0.001949442243079323
136613,0,0.0029055235975456286
136614,0,0.0009367831981170613
136615,0,0.0007251296809399684
136616,0,0.001448287748339913
136617,0,0.009790656758232479
136618,0,0.001803409504886828
136619,0,0.0017607844397102674
136620,0,0.0016533485935254445
136621,0,0.0026230838382218357
136622,0,0.0016704741676582258
136623,0,0.0010300405538375274
136624,0,0.0014967519531254962
136625,0,0.0037689425640014267
136626,0,0.00034669562866656694
136627,0,0.003653889807138095
136628,0,0.0029711408663266217
136629,0,0.000428837797814086
136630,0,0.0011376590453063393
136631,0,0.006434185319518637
136632,0,0.003892012759034659
136633,0,0.0016296602615612948
136634,0,0.0015949868591245146
136635,0,0.012733129321409574
136636,0,0.013460618202483223
136637,0,0.003348795090862594
136638,1,0.9957663439855294
136639,0,0.005154201138093739
136640,0,0.012258848614533862
136641,0,0.002024546111869172
136642,0,0.0020745877056483684
136643,0,0.039740993376316404
136644,0,0.001009087179813856
136645,0,0.001010669162705924
136646,0,0.0007739034642856738
136647,0,0.011308415191504866
136648,0,0.018386331703356542
136649,0,0.0021115983193821177
136650,0,0.005057227418876559
136651,0,0.0010192539738703666
136652,1,0.9893085427816397
136653,0,0.00161194666556108
136654,0,0.0017771788390624746
136655,0,0.005319505995791485
136656,0,0.004478422761213956
136657,0,0.0040343518426533475
136658,0,0.0017428483483238326
136659,0,0.0022200317800174286
136660,0,0.0017456997234147318
136661,0,0.004312473966328811
136662,0,0.01168704302853694
136663,0,0.0026014249553659315
136664,0,0.018020963870142383
136665,0,0.0015681047016069193
136666,0,0.0004263562196801265
136667,0,0.017662679854019463
136668,0,0.0033743816664906718
136669,0,0.002521296483646488
136670,0,0.004673574990296441
136671,0,0.0018729861018832407
136672,0,0.0021159571042358404
136673,0,0.0013222532617688852
136674,0,0.0006333769766143183
136675,0,0.002982007550339315
136676,0,0.0028798821239729945
136677,0,0.002807436488227105
136678,0,0.0012586206297941793
136679,0,0.001834205496591162
136680,0,0.0059152144944266075
136681,0,0.0017840307180411897
136682,0,0.0018394828106661804
136683,0,0.0017981558305700909
136684,0,0.004746204632414527
136685,0,0.012024477390035518
136686,0,0.002647260038143311
136687,0,0.004495395198867345
136688,0,0.005637969274450277
136689,0,0.006298214778413458
136690,0,0.0030264186658498305
136691,0,0.014318237686816988
136692,0,0.002830155275766777
136693,0,0.000758863016133875
136694,0,0.0009407041344474832
136695,0,0.0018667235866441146
136696,0,0.005922055749535646
136697,0,0.0005262394507731448
136698,0,0.006597034657469819
136699,0,0.004236038903485211
136700,0,0.0014108765637009326
136701,0,0.002201277103185322
136702,0,0.001247158447235092
136703,0,0.008961013865323336
136704,0,0.00065750494196373
136705,0,0.00065915448862906
136706,0,0.001485717697208896
136707,0,0.0035171780420763816
136708,0,0.011329121277555018
136709,0,0.00019647947710543806
136710,0,0.002078819524712155
136711,0,0.0038786835682949484
136712,0,0.0004667193416465684
136713,0,0.00222892198700261
136714,0,0.01158796629405845
136715,0,0.006508486154057792
136716,0,0.0016281940708181679
136717,0,0.004992639607158493
136718,0,0.015336215240519943
136719,0,0.002652850882865477
136720,0,0.0001946582546375393
136721,0,0.001888609221606625
136722,0,0.0011933231425469073
136723,0,0.0018487330256536962
136724,0,0.002152031511117612
136725,0,0.002767530668252872
136726,0,0.001369984897472676
136727,0,0.0014562216978783698
136728,0,0.0009750529364617376
136729,0,0.003037279750579213
136730,0,0.0008620070977101303
136731,0,0.010072324064839589
136732,0,0.0025008970024315213
136733,0,0.0019330937388739161
136734,0,0.0018382653770559311
136735,0,0.0013786625486204664
136736,0,0.002678473570532078
136737,0,0.0012486271605009957
136738,0,0.0018605300939636019
136739,0,0.0064665852838159945
136740,0,0.0020450200998281317
136741,0,0.021244871525919442
136742,0,0.0028466093849820536
136743,0,0.002852414374679692
136744,0,0.0021175784002382403
136745,0,0.0058955909600149825
136746,0,0.002280610861808668
136747,0,0.001987904549855501
136748,0,0.0010620595931338712
136749,0,0.0008252051822104709
136750,0,0.0033970714936196475
136751,0,0.0020254816006160343
136752,0,0.00091079702399503
136753,0,0.015323853579037774
136754,0,0.0023881520223308353
136755,0,0.010828421755319005
136756,0,0.0010979263387155614
136757,0,0.008908400029662377
136758,0,0.001830214931151599
136759,0,0.002100290495759676
136760,0,0.0014982168008042076
136761,0,0.0010360658600001942
136762,0,0.026336582665744977
136763,0,0.0028707269984376005
136764,0,0.0017583430504514426
136765,0,0.003345578739936318
136766,0,0.003557195881601732
136767,0,0.006779073813003001
136768,0,0.0014427345510677903
136769,0,0.002149058824266327
136770,0,0.0020698403194026995
136771,0,0.003898982086322906
136772,0,0.014511983881603024
136773,0,0.0011147741471390432
136774,0,0.001386532162507992
136775,0,0.010642818488496512
136776,0,0.0005574236264821596
136777,0,0.0016248377694901047
136778,0,0.0028265836596660238
136779,0,0.0022749306886792726
136780,0,0.0006662571475613718
136781,0,0.005951214958058814
136782,0,0.0019547265573071375
136783,0,0.0003765576452694333
136784,0,0.0012069332350002169
136785,0,0.0038563283629446336
136786,0,0.0026069375952124073
136787,0,0.004474756816221864
136788,0,0.011623397332382395
136789,0,0.0021120349705446143
136790,0,0.0007561227985735429
136791,0,0.0024357067624289513
136792,0,0.005026663330774904
136793,0,0.0013406001350778514
136794,0,0.005365390402615429
136795,0,0.0037077520391433096
136796,0,0.0032435114330203207
136797,0,0.0033636862525693507
136798,0,0.005114258244394452
136799,0,0.0030534785164376623
136800,0,0.0021398380749299622
136801,0,0.001522540968801308
136802,0,0.0025869139961464285
136803,0,0.0016136862007448444
136804,0,0.0015736190249807046
136805,0,0.003207755425899766
136806,0,0.000776534684730122
136807,0,0.0020192338568691594
136808,0,0.002085625476080475
136809,0,0.0009423804101308842
136810,0,0.005703438986368075
136811,0,0.007368182737771574
136812,0,0.0006214972607219358
136813,0,0.017858588567696038
136814,0,0.0030502787369365595
136815,0,0.0006714739019675934
136816,0,0.0009270077514631971
136817,0,0.0011781797628326758
136818,0,0.005509982397628926
136819,0,0.0007426514914175833
136820,0,0.0009473824678530229
136821,0,0.0011527854351659603
136822,0,0.012634916724570334
136823,0,0.0017263832012588383
136824,0,0.0006930547402847485
136825,0,0.0018114100636914955
136826,1,0.9968187131495131
136827,0,0.0004145790730007184
136828,0,0.0011560347536422703
136829,0,0.0037822820054022816
136830,0,0.002635127697192156
136831,0,0.001164692904071558
136832,0,0.0025848212602246233
136833,0,0.0009037787980904316
136834,1,0.9986814682929972
136835,0,0.0025340028974982338
136836,0,0.0021427873728084015
136837,0,0.001923400562530814
136838,0,0.0019921348087244203
136839,0,0.0007535087264077989
136840,0,0.002853759360185825
136841,0,0.004910726801249156
136842,0,0.0026645679094786366
136843,0,0.0013128533716360092
136844,0,0.003500258159331598
136845,0,0.002576562417743447
136846,0,0.0018699306879903148
136847,0,0.0007512100176984226
136848,0,0.0016587681341193275
136849,0,0.0023872925562919696
136850,0,0.003222993519949696
136851,0,0.001685995342204393
136852,0,0.0042324633906329675
136853,0,0.004761840214539045
136854,0,0.0018886115644461846
136855,0,0.0036937158060961583
136856,0,0.02032173960458841
136857,0,0.003828194017226202
136858,0,0.002306543498375523
136859,0,0.0010402928778423506
136860,0,0.0015832072205229065
136861,0,0.000952033937827268
136862,0,0.005454334786889942
136863,0,0.0006881979025998236
136864,0,0.00043499092729049375
136865,0,0.00298413186126692
136866,0,0.0030050603382985406
136867,0,0.0078108604462129964
136868,0,0.001323231792687659
136869,0,0.002620162196613846
136870,0,0.0032259072603826513
136871,0,0.0009290618094988113
136872,0,0.0033656982384155667
136873,0,0.0008847383187887975
136874,0,0.00059439276073637
136875,0,0.001504662381890403
136876,0,0.0010581370850672113
136877,0,0.003392617519422125
136878,0,0.00041349572464858885
136879,0,0.00577981240243699
136880,0,0.003098968425034046
136881,0,0.0027995518953326448
136882,0,0.0007833868142115875
136883,0,0.0010347335476055008
136884,0,0.0019243527598873668
136885,0,0.01624993871514801
136886,0,0.001122150739726315
136887,0,0.0017312534624755753
136888,0,0.0052761449772400345
136889,0,0.002721706378884681
136890,0,0.002290318165237998
136891,0,0.0023590671742200362
136892,0,0.0015729313241233862
136893,0,0.002260622199052133
136894,0,0.0007095038193613629
136895,0,0.0016325872708677699
136896,0,0.0011006526735729358
136897,0,0.005056008279227902
136898,0,0.0019734143362378515
136899,0,0.0016945407864540636
136900,0,0.0017225369671635708
136901,0,0.001995776973776038
136902,0,0.0016624342267545086
136903,0,0.0006393045862119174
136904,0,0.003012702797361908
136905,0,0.0018112879136371182
136906,0,0.0008091247501218406
136907,0,0.0022080174092338803
136908,0,0.0012815927205671357
136909,0,0.0018376407469878238
136910,0,0.0034607297862921387
136911,0,0.004029589322071802
136912,0,0.006945338059394319
136913,0,0.007349554259296175
136914,0,0.0011573144130578052
136915,0,0.0030861359506385473
136916,0,0.001012119027132777
136917,0,0.002337265970715354
136918,0,0.0008894651639490677
136919,0,0.002518907503460698
136920,0,0.0011259587071980241
136921,0,0.008303564042211789
136922,0,0.0015205540918528696
136923,0,0.0011640931934720985
136924,0,0.0010922859437038142
136925,0,0.0004874388400991462
136926,0,0.0006532879956352932
136927,0,0.0017052226408414202
136928,0,0.0019950450654073605
136929,0,0.0031734896600208082
136930,0,0.002655241420900651
136931,0,0.011176101919561634
136932,0,0.0061772716383832
136933,0,0.0017034001460178505
136934,0,0.0032125974817586696
136935,0,0.0012583707218800472
136936,0,0.005546982000986112
136937,0,0.0008084897364930724
136938,0,0.0010315132319226612
136939,0,0.0011226814627067745
136940,0,0.0019261294415173534
136941,0,0.013550563016643764
136942,0,0.0013186622642359497
136943,0,0.001550194060732653
136944,0,0.07755564102458525
136945,0,0.007612870187355693
136946,0,0.004695123864616462
136947,0,0.0031655978240428865
136948,0,0.0007942830373236781
136949,0,0.004060727697164868
136950,0,0.0018296156401770812
136951,0,0.0024600746321319536
136952,0,0.0008228784018699877
136953,0,0.0022835020706091077
136954,0,0.0004031504273085771
136955,0,0.0014070072319190394
136956,0,0.001166303098504861
136957,0,0.002109039647808474
136958,0,0.0029121861153255206
136959,0,0.002279208321992461
136960,1,0.9955095937864392
136961,0,0.006732232691753245
136962,0,0.0021482079429642024
136963,0,0.007625428068190945
136964,0,0.004360062002271367
136965,0,0.010565123567594268
136966,0,0.011218719068399307
136967,0,0.002122481847261367
136968,0,0.011080927642216737
136969,0,0.0006175072509685376
136970,0,0.005759007494422964
136971,0,0.004388097725876299
136972,0,0.003822677073338468
136973,0,0.004899356761378229
136974,0,0.0004857011630500721
136975,0,0.00722425266367907
136976,0,0.0014267939577309362
136977,0,0.0038643307252246603
136978,0,0.0018471231125648886
136979,0,0.0010157048903957216
136980,0,0.0006970288047743098
136981,0,0.0010866774746481382
136982,0,0.0026997581656098254
136983,0,0.0013772103209960852
136984,0,0.0017518718441235706
136985,0,0.013068610931624753
136986,0,0.0017562382455919338
136987,0,0.005251666561534014
136988,0,0.002339756410171971
136989,0,0.0028687929165596045
136990,0,0.00047746710381263056
136991,0,0.0017468874716685132
136992,0,0.000728191769184552
136993,0,0.0010847431177251304
136994,0,0.005796759311313899
136995,0,0.014665987011925714
136996,0,0.0023855084479770298
136997,0,0.00453350252363672
136998,0,0.002797938796764085
136999,0,0.0029752996501004668
137000,0,0.020016998728939476
137001,0,0.0016868956719272258
137002,0,0.003126716196842383
137003,0,0.0029318213839111275
137004,0,0.043854931810348094
137005,1,0.9996975700730044
137006,0,0.0004410431613629675
137007,0,0.0017136949826498597
137008,0,0.0035722781339864837
137009,0,0.01073574903022324
137010,0,0.005261164742774462
137011,0,0.004195620007892135
137012,0,0.014126732075396314
137013,0,0.004885009130570275
137014,0,0.0008572589831663458
137015,0,0.00888265094680993
137016,0,0.004708052941849973
137017,0,0.0011348922430256066
137018,0,0.0017969705939062206
137019,0,0.0015267465885040474
137020,0,0.033463621643226214
137021,0,0.009273717771703955
137022,0,0.0007771521252326625
137023,0,0.0013753587320651766
137024,0,0.00250866133540006
137025,0,0.0008929925374369682
137026,0,0.012736656791404535
137027,0,0.002772741342814749
137028,0,0.0015167783315599562
137029,0,0.0010647770754618486
137030,0,0.00845696716147109
137031,0,0.007140001525485187
137032,0,0.003798947043651934
137033,0,0.004536183940513024
137034,0,0.0048903747281700445
137035,0,0.012812387557488215
137036,0,0.004081761670757101
137037,1,0.9934948477489678
137038,0,0.004052527273464015
137039,0,0.0014306556403647147
137040,0,0.0009581745022965041
137041,0,0.008173372802159521
137042,0,0.0006998529177477331
137043,0,0.0021817471172200105
137044,0,0.001191214793805421
137045,0,0.0011788840111405438
137046,0,0.0012761048753524302
137047,0,0.0019183251022001743
137048,0,0.0044867156748482255
137049,0,0.006246851922384622
137050,0,0.0005987873836820948
137051,0,0.0029512852608064733
137052,0,0.007168844754850797
137053,0,0.002263103392612267
137054,0,0.0013332887868429525
137055,0,0.002605091629541528
137056,0,0.001146740511053672
137057,0,0.0011563257782953398
137058,0,0.0021908792461827796
137059,0,0.006454158470128684
137060,0,0.000763419315199112
137061,0,0.0010888083648890115
137062,0,0.009327924910900603
137063,0,0.004603606851325669
137064,0,0.004534558749976989
137065,0,0.01175253868433632
137066,0,0.00462261129480007
137067,0,0.0011682046267006896
137068,0,0.0017267471081521013
137069,0,0.002714418129839192
137070,0,0.003078500525150289
137071,0,0.0021008173727364624
137072,0,0.0007948544749221085
137073,0,0.0019198654164851805
137074,0,0.0057411756662389965
137075,0,0.003142709226596225
137076,0,0.0006460213595427071
137077,0,0.00213125458525905
137078,0,0.0017128242906077006
137079,0,0.003870448952032407
137080,0,0.004229558571958145
137081,0,0.004179173803318192
137082,0,0.001361256112865234
137083,0,0.00036788304362999393
137084,0,0.002176416919323742
137085,0,0.005731326996015235
137086,0,0.005377692030139563
137087,0,0.0014833933416893432
137088,0,0.012381141942544768
137089,0,0.0014216382332448386
137090,0,0.0023701761614993155
137091,0,0.0008040186445852416
137092,0,0.008914940650611434
137093,0,0.005995921280435839
137094,0,0.012593151616254575
137095,0,0.0038755721918427868
137096,0,0.0009740777583864704
137097,0,0.007556810021359019
137098,0,0.005575266707446902
137099,0,0.0032293309267008995
137100,0,0.0012277822403303125
137101,0,0.002527880295975477
137102,0,0.00520084832006869
137103,0,0.009641380437242152
137104,0,0.00047844231960689015
137105,0,0.0011189455608966003
137106,0,0.02139577810541393
137107,0,0.002414461341889332
137108,0,0.0014026497308263274
137109,0,0.0017389031802839752
137110,0,0.010308726656026397
137111,0,0.016952584826958373
137112,1,0.9842484654540122
137113,0,0.016133387812704347
137114,0,0.0009582157618971392
137115,0,0.000655167701566593
137116,0,0.005076189255447995
137117,0,0.0010276959230387957
137118,0,0.002383317637770055
137119,0,0.010921546347827672
137120,0,0.001605886563781775
137121,0,0.0009761732932250704
137122,0,0.0048395304975076756
137123,0,0.0019924101366577598
137124,0,0.013496359210361368
137125,0,0.0008112632650396791
137126,0,0.000681576508860566
137127,0,0.0036580701150060644
137128,0,0.0011967552436448717
137129,0,0.0017543342616302522
137130,0,0.001714130259741873
137131,0,0.002512290915844969
137132,0,0.0016305682487811246
137133,0,0.0013748634233161333
137134,0,0.012953766846454069
137135,0,0.005670763297550929
137136,0,0.0007996288398415784
137137,0,0.0007586160654059486
137138,0,0.0029303163696451653
137139,0,0.0010209169012772117
137140,0,0.009066908840440363
137141,0,0.0015539611960680322
137142,0,0.00244660155318993
137143,0,0.0017664718670176121
137144,0,0.0015478299630763083
137145,0,0.0007511092688331447
137146,0,0.002603489616176593
137147,0,0.0005580000169776202
137148,0,0.0070556350238904
137149,0,0.0023764977638819486
137150,0,0.005111575352871992
137151,0,0.0012638717583895202
137152,0,0.003414001588775707
137153,0,0.019960182982782022
137154,0,0.003778990140843326
137155,0,0.002798010221241208
137156,0,0.007091091772774619
137157,0,0.0035684377607825466
137158,0,0.0011664000801775778
137159,0,0.002755588883948046
137160,0,0.0029226626047253704
137161,0,0.002054173620991594
137162,0,0.002940502030806494
137163,0,0.0006004352722709221
137164,0,0.0023385941545733574
137165,0,0.0034315695721656722
137166,0,0.0025230561543539962
137167,0,0.004107013945046993
137168,0,0.0028082325752117995
137169,0,0.0037584228004761667
137170,0,0.0015527184788617801
137171,0,0.002239062314450499
137172,0,0.001101934445593308
137173,0,0.00336021460578456
137174,0,0.0004165618186595714
137175,0,0.003965854224696377
137176,0,0.0015271857587263048
137177,0,0.0044115371428626775
137178,0,0.0015444177844811122
137179,0,0.0030150469758616462
137180,0,0.0009273765872854303
137181,0,0.002767983239509727
137182,0,0.009562309660620657
137183,0,0.001971156488400268
137184,0,0.0021790943894996998
137185,0,0.004300699262271476
137186,0,0.00237481035818462
137187,0,0.0009313871410589309
137188,0,0.00878288513666179
137189,0,0.009245058311777249
137190,0,0.0013242954046174152
137191,0,0.0017735859454418392
137192,1,0.512444570532162
137193,0,0.0011963881374076545
137194,0,0.0016317832326026998
137195,0,0.015407882825052552
137196,0,0.005312944267218407
137197,0,0.0026677084250934886
137198,0,0.008027307765074949
137199,0,0.0006002236143553811
137200,0,0.0012032369855094166
137201,0,0.005697124876502692
137202,0,0.004555139793159605
137203,0,0.0012340730813006147
137204,0,0.0005098704672133891
137205,0,0.002060620312470164
137206,0,0.0010824557549776294
137207,0,0.006586376621611174
137208,0,0.006675751372054208
137209,0,0.0009820927574777543
137210,0,0.002547896943784906
137211,0,0.0021974826912466517
137212,0,0.005536096587915367
137213,0,0.0018213713576821088
137214,0,0.0010323265546089509
137215,0,0.00447607944765825
137216,0,0.006159767311135134
137217,0,0.0028880133933655715
137218,0,0.006059080820595355
137219,0,0.0016445529107339254
137220,0,0.0048947034398476655
137221,0,0.004155951003691544
137222,0,0.005839394785697863
137223,0,0.0016757066445696046
137224,0,0.0026829428999230976
137225,0,0.0006302800970359675
137226,0,0.0013307309672716623
137227,0,0.0018991397897568456
137228,0,0.008678018858771838
137229,0,0.002746777963855853
137230,0,0.0006811536108372265
137231,0,0.005493364100461807
137232,0,0.0011740671590195458
137233,0,0.0031102672368775344
137234,0,0.0011343005434574789
137235,0,0.0013399341382693626
137236,0,0.0011141011036120314
137237,0,0.0008766834354947013
137238,0,0.0012979117330265359
137239,0,0.0031180433710123593
137240,0,0.0010033456044562998
137241,0,0.00789999720998458
137242,0,0.00893246174247605
137243,0,0.0035863513163977468
137244,0,0.0083023393482406
137245,0,0.011525776855009743
137246,0,0.004536205354607643
137247,0,0.0008602260443856587
137248,0,0.0017695931211717177
137249,0,0.009235383658327464
137250,0,0.0021493356728996527
137251,0,0.003678132777593475
137252,0,0.0022087631209929534
137253,0,0.0013837136581036197
137254,0,0.0006117515181102939
137255,0,0.006584516473813031
137256,0,0.006382884443345421
137257,0,0.0013253890686685571
137258,0,0.000768029977898516
137259,0,0.0009735793799848676
137260,0,0.0047067101194634
137261,0,0.0030389925722620935
137262,0,0.0034540399087967253
137263,0,0.007587027450623624
137264,0,0.012420532372461641
137265,0,0.008237578940837409
137266,0,0.0012831640132965059
137267,0,0.000513393435661533
137268,0,0.0006476851002608907
137269,0,0.001331563184536812
137270,0,0.0010194147889998485
137271,0,0.0010487556507828317
137272,0,0.019271050708548263
137273,0,0.0008221302607454229
137274,0,0.0012812751947312386
137275,0,0.0018986802258706744
137276,0,0.0008558600554214997
137277,0,0.0045922103584857465
137278,0,0.0018177366169457566
137279,0,0.007080051827378936
137280,0,0.0003875313029851836
137281,0,0.0022060153109493327
137282,0,0.002136422122532219
137283,0,0.0069063675929642646
137284,0,0.0016690260432787292
137285,0,0.0018978484434514636
137286,0,0.003998421722344689
137287,0,0.002280336430317558
137288,0,0.008862343902139193
137289,0,0.0013013840218737006
137290,0,0.0015561887131283637
137291,0,0.0010039521575290005
137292,0,0.0026375378152382507
137293,0,0.00327010987924432
137294,0,0.0024922015337122834
137295,0,0.0015284911950523969
137296,0,0.004108606992755505
137297,0,0.0042344582281578615
137298,0,0.004794506521439854
137299,0,0.0011361765936212219
137300,0,0.00642124209989499
137301,0,0.0017767469398519615
137302,0,0.000744835602637665
137303,0,0.004604003474997976
137304,0,0.005597347414548224
137305,0,0.01789005795128999
137306,0,0.005522035061479489
137307,0,0.0019833541592250963
137308,0,0.002933087994714989
137309,0,0.001481642057242307
137310,0,0.0027581055932903173
137311,0,0.0041880137735188835
137312,0,0.009987219218402787
137313,0,0.00133899457553457
137314,0,0.0012622278521879776
137315,0,0.0027692876430447104
137316,0,0.0006992756443630138
137317,0,0.001323752489381724
137318,0,0.002103379508576062
137319,0,0.003155490693105478
137320,0,0.002605311646512279
137321,0,0.0008540499247824844
137322,0,0.0019249016031602484
137323,0,0.008472357757673939
137324,0,0.007895236234695957
137325,0,0.011539781449432273
137326,0,0.0005986746119126025
137327,0,0.002948356168567634
137328,0,0.006731827215822438
137329,0,0.0016554223946598629
137330,0,0.007729148970489045
137331,0,0.0060585351052481525
137332,0,0.0012084000179089062
137333,0,0.004056636949703076
137334,0,0.0035360907958142105
137335,0,0.0023634202616879666
137336,0,0.016130458320167997
137337,0,0.001432661577476556
137338,0,0.003240292265477266
137339,0,0.0014538436003032334
137340,0,0.000662133679352794
137341,0,0.0005483181878437222
137342,0,0.0008507708864111988
137343,0,0.0035856559020171065
137344,0,0.0036267987269450793
137345,0,0.0016551584488855501
137346,0,0.006059433361508553
137347,0,0.0054408393006487215
137348,0,0.0027137948379695764
137349,0,0.0015499583492910687
137350,0,0.0013526845387121567
137351,0,0.007072396615706568
137352,0,0.0016234613882042418
137353,0,0.003830936242842672
137354,0,0.00046206675097487074
137355,0,0.001139197902844702
137356,0,0.00037369231599441294
137357,0,0.0010540982540978106
137358,0,0.0004958740956176156
137359,0,0.00149063249592399
137360,0,0.004211801367733639
137361,0,0.0012346403954568343
137362,0,0.0021784299936279416
137363,0,0.0009670770266237576
137364,0,0.0047868816434046575
137365,0,0.0006071085061815084
137366,0,0.004617138905995349
137367,0,0.021886317400167388
137368,0,0.0012248430234007427
137369,0,0.002592436690798557
137370,0,0.0006547200370867956
137371,0,0.006376308991188918
137372,0,0.0015164583077879586
137373,0,0.0027004800127800525
137374,0,0.0007320954954808633
137375,0,0.0012470781610102355
137376,0,0.001639402555469168
137377,0,0.00036333813874833584
137378,0,0.0021602810348474413
137379,1,0.9966773727129841
137380,0,0.012245378946412724
137381,0,0.0010244800059064894
137382,0,0.0005581552306175462
137383,0,0.0021292654229894572
137384,0,0.002507141854675557
137385,1,0.9869787899308013
137386,0,0.0005312421900650699
137387,0,0.00020058227810368666
137388,0,0.0006806817828656833
